Image_Index,True_Label,Predicted_Label,U,FM1,FM2,FM3,C
9192,3,3,2.0,0.8,0.2,0.0,True
9193,0,0,4.0,0.7,0.1,0.1,True
9194,0,0,3.0,0.8,0.1,0.1,True
9195,2,2,2.0,0.9,0.1,0.0,True
9196,0,0,2.0,0.9,0.1,0.0,True
9197,9,9,4.0,0.5,0.2,0.2,True
9198,5,5,2.0,0.9,0.1,0.0,True
9199,9,9,3.0,0.7,0.2,0.1,True
9200,2,2,1.0,1.0,0.0,0.0,True
9201,8,8,2.0,0.9,0.1,0.0,True
9202,7,9,4.0,0.5,0.2,0.2,False
9203,6,6,1.0,1.0,0.0,0.0,True
9204,9,9,4.0,0.5,0.3,0.1,True
9205,0,0,2.0,0.9,0.1,0.0,True
9206,8,8,2.0,0.9,0.1,0.0,True
9207,4,1,5.0,0.6,0.1,0.1,False
9208,7,7,2.0,0.9,0.1,0.0,True
9209,2,2,3.0,0.8,0.1,0.1,True
9210,1,1,2.0,0.9,0.1,0.0,True
9211,4,4,3.0,0.6,0.3,0.1,True
9212,0,0,1.0,1.0,0.0,0.0,True
9213,0,0,3.0,0.8,0.1,0.1,True
9214,0,0,3.0,0.8,0.1,0.1,True
9215,1,1,2.0,0.8,0.2,0.0,True
9216,6,6,2.0,0.9,0.1,0.0,True
9217,7,7,2.0,0.7,0.3,0.0,True
9218,3,3,1.0,1.0,0.0,0.0,True
9219,3,3,1.0,1.0,0.0,0.0,True
9220,0,0,2.0,0.7,0.3,0.0,True
9221,3,3,4.0,0.5,0.3,0.1,True
9222,3,3,3.0,0.7,0.2,0.1,True
9223,2,2,2.0,0.7,0.3,0.0,True
9224,3,3,2.0,0.9,0.1,0.0,True
9225,2,8,6.0,0.3,0.2,0.2,False
9226,3,3,2.0,0.9,0.1,0.0,True
9227,1,1,1.0,1.0,0.0,0.0,True
9228,2,2,2.0,0.7,0.3,0.0,True
9229,7,7,1.0,1.0,0.0,0.0,True
9230,0,0,2.0,0.9,0.1,0.0,True
9231,3,3,2.0,0.9,0.1,0.0,True
9232,1,1,2.0,0.9,0.1,0.0,True
9233,8,9,3.0,0.5,0.4,0.1,False
9234,8,8,4.0,0.5,0.3,0.1,True
9235,7,9,4.0,0.4,0.4,0.1,False
9236,6,6,2.0,0.8,0.2,0.0,True
9237,7,7,3.0,0.5,0.4,0.1,True
9238,2,2,2.0,0.8,0.2,0.0,True
9239,8,8,2.0,0.7,0.3,0.0,True
9240,2,2,1.0,1.0,0.0,0.0,True
9241,4,4,4.0,0.6,0.2,0.1,True
9242,6,6,1.0,1.0,0.0,0.0,True
9243,4,4,3.0,0.6,0.3,0.1,True
9244,3,3,2.0,0.9,0.1,0.0,True
9245,4,4,1.0,1.0,0.0,0.0,True
9246,0,0,2.0,0.9,0.1,0.0,True
9247,1,1,1.0,1.0,0.0,0.0,True
9248,8,8,4.0,0.5,0.2,0.2,True
9249,6,6,3.0,0.5,0.3,0.2,True
9250,4,4,2.0,0.8,0.2,0.0,True
9251,1,1,1.0,1.0,0.0,0.0,True
9252,4,4,3.0,0.8,0.1,0.1,True
9253,0,0,2.0,0.9,0.1,0.0,True
9254,1,1,1.0,1.0,0.0,0.0,True
9255,2,2,1.0,1.0,0.0,0.0,True
9256,4,4,5.0,0.5,0.2,0.1,True
9257,4,4,4.0,0.6,0.2,0.1,True
9258,9,9,2.0,0.9,0.1,0.0,True
9259,7,7,1.0,1.0,0.0,0.0,True
9260,8,8,4.0,0.7,0.1,0.1,True
9261,8,8,5.0,0.4,0.3,0.1,True
9262,8,8,5.0,0.5,0.2,0.1,True
9263,2,2,3.0,0.7,0.2,0.1,True
9264,0,0,3.0,0.5,0.4,0.1,True
9265,2,7,8.0,0.2,0.2,0.1,False
9266,0,0,2.0,0.8,0.2,0.0,True
9267,1,1,2.0,0.9,0.1,0.0,True
9268,2,2,3.0,0.7,0.2,0.1,True
9269,4,4,2.0,0.9,0.1,0.0,True
9270,0,0,2.0,0.9,0.1,0.0,True
9271,4,4,2.0,0.7,0.3,0.0,True
9272,4,4,2.0,0.7,0.3,0.0,True
9273,1,1,1.0,1.0,0.0,0.0,True
9274,0,0,2.0,0.7,0.3,0.0,True
9275,0,0,1.0,1.0,0.0,0.0,True
9276,4,4,3.0,0.8,0.1,0.1,True
9277,5,5,2.0,0.9,0.1,0.0,True
9278,9,9,3.0,0.8,0.1,0.1,True
9279,6,6,1.0,1.0,0.0,0.0,True
9280,7,7,1.0,1.0,0.0,0.0,True
9281,3,3,2.0,0.9,0.1,0.0,True
9282,3,3,1.0,1.0,0.0,0.0,True
9283,0,0,1.0,1.0,0.0,0.0,True
9284,6,6,1.0,1.0,0.0,0.0,True
9285,7,7,1.0,1.0,0.0,0.0,True
9286,2,2,3.0,0.7,0.2,0.1,True
9287,0,0,5.0,0.4,0.2,0.2,True
9288,8,8,2.0,0.9,0.1,0.0,True
9289,7,7,1.0,1.0,0.0,0.0,True
9290,2,2,2.0,0.7,0.3,0.0,True
9291,2,2,1.0,1.0,0.0,0.0,True
9292,0,0,1.0,1.0,0.0,0.0,True
9293,1,1,1.0,1.0,0.0,0.0,True
9294,8,8,1.0,1.0,0.0,0.0,True
9295,2,5,6.0,0.3,0.3,0.1,False
9296,3,9,6.0,0.4,0.2,0.1,False
9297,8,8,4.0,0.5,0.2,0.2,True
9298,9,9,2.0,0.9,0.1,0.0,True
9299,0,0,1.0,1.0,0.0,0.0,True
9300,4,4,1.0,1.0,0.0,0.0,True
9301,3,3,1.0,1.0,0.0,0.0,True
9302,5,5,4.0,0.7,0.1,0.1,True
9303,3,3,3.0,0.6,0.3,0.1,True
9304,6,6,2.0,0.9,0.1,0.0,True
9305,1,1,1.0,1.0,0.0,0.0,True
9306,2,2,2.0,0.9,0.1,0.0,True
9307,6,6,1.0,1.0,0.0,0.0,True
9308,8,8,2.0,0.9,0.1,0.0,True
9309,3,3,1.0,1.0,0.0,0.0,True
9310,9,9,2.0,0.9,0.1,0.0,True
9311,8,8,5.0,0.4,0.2,0.2,True
9312,7,7,1.0,1.0,0.0,0.0,True
9313,2,2,1.0,1.0,0.0,0.0,True
9314,9,9,2.0,0.9,0.1,0.0,True
9315,4,4,3.0,0.7,0.2,0.1,True
9316,6,6,3.0,0.7,0.2,0.1,True
9317,3,3,1.0,1.0,0.0,0.0,True
9318,0,0,2.0,0.9,0.1,0.0,True
9319,7,7,1.0,1.0,0.0,0.0,True
9320,8,0,5.0,0.3,0.2,0.2,False
9321,2,2,3.0,0.7,0.2,0.1,True
9322,1,1,3.0,0.8,0.1,0.1,True
9323,1,1,1.0,1.0,0.0,0.0,True
9324,6,6,1.0,1.0,0.0,0.0,True
9325,3,1,2.0,0.6,0.4,0.0,False
9326,8,3,4.0,0.5,0.2,0.2,False
9327,0,0,1.0,1.0,0.0,0.0,True
9328,2,6,2.0,0.6,0.4,0.0,False
9329,7,7,2.0,0.9,0.1,0.0,True
9330,7,7,1.0,1.0,0.0,0.0,True
9331,0,8,3.0,0.7,0.2,0.1,False
9332,0,0,1.0,1.0,0.0,0.0,True
9333,9,5,5.0,0.3,0.2,0.2,False
9334,1,1,1.0,1.0,0.0,0.0,True
9335,7,7,3.0,0.8,0.1,0.1,True
9336,0,0,5.0,0.3,0.3,0.2,True
9337,3,3,2.0,0.9,0.1,0.0,True
9338,7,7,1.0,1.0,0.0,0.0,True
9339,2,2,3.0,0.5,0.4,0.1,True
9340,3,3,3.0,0.6,0.2,0.2,True
9341,8,8,1.0,1.0,0.0,0.0,True
9342,5,5,4.0,0.7,0.1,0.1,True
9343,9,9,4.0,0.3,0.3,0.2,True
9344,9,9,3.0,0.8,0.1,0.1,True
9345,1,1,1.0,1.0,0.0,0.0,True
9346,7,7,2.0,0.9,0.1,0.0,True
9347,8,8,4.0,0.7,0.1,0.1,True
9348,7,7,2.0,0.9,0.1,0.0,True
9349,7,7,1.0,1.0,0.0,0.0,True
9350,6,6,1.0,1.0,0.0,0.0,True
9351,3,9,3.0,0.7,0.2,0.1,False
9352,0,0,1.0,1.0,0.0,0.0,True
9353,8,9,2.0,0.8,0.2,0.0,False
9354,7,7,2.0,0.7,0.3,0.0,True
9355,7,7,2.0,0.8,0.2,0.0,True
9356,0,0,1.0,1.0,0.0,0.0,True
9357,1,1,1.0,1.0,0.0,0.0,True
9358,5,5,3.0,0.5,0.3,0.2,True
9359,1,1,1.0,1.0,0.0,0.0,True
9360,0,0,1.0,1.0,0.0,0.0,True
9361,2,2,2.0,0.9,0.1,0.0,True
9362,0,0,2.0,0.9,0.1,0.0,True
9363,0,0,2.0,0.9,0.1,0.0,True
9364,2,8,4.0,0.4,0.3,0.2,False
9365,1,1,1.0,1.0,0.0,0.0,True
9366,2,2,1.0,1.0,0.0,0.0,True
9367,8,8,2.0,0.8,0.2,0.0,True
9368,4,4,2.0,0.8,0.2,0.0,True
9369,5,5,3.0,0.8,0.1,0.1,True
9370,9,9,2.0,0.7,0.3,0.0,True
9371,8,5,6.0,0.3,0.3,0.1,False
9372,3,2,4.0,0.5,0.3,0.1,False
9373,6,6,4.0,0.7,0.1,0.1,True
9374,8,8,3.0,0.7,0.2,0.1,True
9375,8,3,4.0,0.4,0.3,0.2,False
9376,8,8,2.0,0.6,0.4,0.0,True
9377,5,4,4.0,0.4,0.4,0.1,False
9378,7,7,1.0,1.0,0.0,0.0,True
9379,0,0,1.0,1.0,0.0,0.0,True
9380,6,6,3.0,0.7,0.2,0.1,True
9381,7,7,3.0,0.6,0.3,0.1,True
9382,3,3,2.0,0.9,0.1,0.0,True
9383,1,1,2.0,0.9,0.1,0.0,True
9384,3,3,1.0,1.0,0.0,0.0,True
9385,8,8,4.0,0.4,0.3,0.2,True
9386,2,2,1.0,1.0,0.0,0.0,True
9387,0,0,1.0,1.0,0.0,0.0,True
9388,3,3,3.0,0.8,0.1,0.1,True
9389,9,9,3.0,0.7,0.2,0.1,True
9390,3,3,1.0,1.0,0.0,0.0,True
9391,6,6,4.0,0.6,0.2,0.1,True
9392,1,1,2.0,0.9,0.1,0.0,True
9393,8,8,3.0,0.7,0.2,0.1,True
9394,2,2,4.0,0.7,0.1,0.1,True
9395,3,3,1.0,1.0,0.0,0.0,True
9396,0,0,4.0,0.6,0.2,0.1,True
9397,2,2,2.0,0.9,0.1,0.0,True
9398,7,7,1.0,1.0,0.0,0.0,True
9399,5,5,3.0,0.5,0.3,0.2,True
9400,7,7,1.0,1.0,0.0,0.0,True
9401,7,7,6.0,0.4,0.2,0.1,True
9402,0,0,1.0,1.0,0.0,0.0,True
9403,6,6,2.0,0.9,0.1,0.0,True
9404,7,7,3.0,0.5,0.4,0.1,True
9405,8,8,4.0,0.6,0.2,0.1,True
9406,2,2,1.0,1.0,0.0,0.0,True
9407,1,1,1.0,1.0,0.0,0.0,True
9408,9,9,2.0,0.7,0.3,0.0,True
9409,9,9,2.0,0.9,0.1,0.0,True
9410,2,2,2.0,0.9,0.1,0.0,True
9411,7,7,1.0,1.0,0.0,0.0,True
9412,1,1,3.0,0.7,0.2,0.1,True
9413,0,0,3.0,0.8,0.1,0.1,True
9414,9,9,2.0,0.9,0.1,0.0,True
9415,0,8,6.0,0.4,0.2,0.1,False
9416,5,3,3.0,0.5,0.3,0.2,False
9417,0,0,2.0,0.9,0.1,0.0,True
9418,6,6,4.0,0.5,0.2,0.2,True
9419,1,1,3.0,0.8,0.1,0.1,True
9420,5,3,4.0,0.4,0.3,0.2,False
9421,3,3,3.0,0.8,0.1,0.1,True
9422,4,4,2.0,0.9,0.1,0.0,True
9423,2,2,6.0,0.4,0.2,0.1,True
9424,4,4,2.0,0.9,0.1,0.0,True
9425,1,1,1.0,1.0,0.0,0.0,True
9426,7,7,2.0,0.9,0.1,0.0,True
9427,6,6,2.0,0.9,0.1,0.0,True
9428,2,2,4.0,0.7,0.1,0.1,True
9429,0,0,2.0,0.9,0.1,0.0,True
9430,4,4,3.0,0.8,0.1,0.1,True
9431,4,4,2.0,0.8,0.2,0.0,True
9432,3,3,2.0,0.6,0.4,0.0,True
9433,8,8,5.0,0.4,0.2,0.2,True
9434,3,3,2.0,0.7,0.3,0.0,True
9435,3,3,1.0,1.0,0.0,0.0,True
9436,1,1,2.0,0.9,0.1,0.0,True
9437,2,2,1.0,1.0,0.0,0.0,True
9438,5,5,5.0,0.3,0.3,0.2,True
9439,7,7,1.0,1.0,0.0,0.0,True
9440,6,6,2.0,0.8,0.2,0.0,True
9441,8,8,2.0,0.8,0.2,0.0,True
9442,5,3,3.0,0.6,0.3,0.1,False
9443,4,4,2.0,0.9,0.1,0.0,True
9444,1,1,1.0,1.0,0.0,0.0,True
9445,8,8,4.0,0.4,0.3,0.2,True
9446,4,4,4.0,0.4,0.3,0.2,True
9447,0,0,2.0,0.9,0.1,0.0,True
9448,3,3,2.0,0.9,0.1,0.0,True
9449,9,7,2.0,0.6,0.4,0.0,False
9450,1,1,1.0,1.0,0.0,0.0,True
9451,8,5,4.0,0.3,0.3,0.3,False
9452,1,1,3.0,0.8,0.1,0.1,True
9453,9,9,2.0,0.8,0.2,0.0,True
9454,6,6,1.0,1.0,0.0,0.0,True
9455,4,4,2.0,0.8,0.2,0.0,True
9456,0,0,1.0,1.0,0.0,0.0,True
9457,2,2,1.0,1.0,0.0,0.0,True
9458,0,0,2.0,0.9,0.1,0.0,True
9459,5,5,2.0,0.8,0.2,0.0,True
9460,7,7,1.0,1.0,0.0,0.0,True
9461,4,4,2.0,0.7,0.3,0.0,True
9462,6,6,2.0,0.9,0.1,0.0,True
9463,6,6,1.0,1.0,0.0,0.0,True
9464,5,5,3.0,0.8,0.1,0.1,True
9465,9,9,2.0,0.9,0.1,0.0,True
9466,1,1,2.0,0.9,0.1,0.0,True
9467,4,4,2.0,0.9,0.1,0.0,True
9468,2,2,2.0,0.9,0.1,0.0,True
9469,7,7,2.0,0.9,0.1,0.0,True
9470,1,1,1.0,1.0,0.0,0.0,True
9471,7,9,4.0,0.4,0.2,0.2,False
9472,7,7,2.0,0.9,0.1,0.0,True
9473,1,1,1.0,1.0,0.0,0.0,True
9474,4,4,6.0,0.4,0.2,0.1,True
9475,3,8,2.0,0.7,0.3,0.0,False
9476,3,3,1.0,1.0,0.0,0.0,True
9477,6,6,1.0,1.0,0.0,0.0,True
9478,3,7,5.0,0.4,0.2,0.2,False
9479,8,8,5.0,0.6,0.1,0.1,True
9480,2,2,5.0,0.5,0.2,0.1,True
9481,3,3,1.0,1.0,0.0,0.0,True
9482,6,6,1.0,1.0,0.0,0.0,True
9483,1,1,1.0,1.0,0.0,0.0,True
9484,1,1,2.0,0.9,0.1,0.0,True
9485,1,1,1.0,1.0,0.0,0.0,True
9486,8,8,3.0,0.6,0.3,0.1,True
9487,7,7,3.0,0.7,0.2,0.1,True
9488,2,1,5.0,0.4,0.2,0.2,False
9489,9,9,2.0,0.7,0.3,0.0,True
9490,3,3,6.0,0.4,0.2,0.1,True
9491,7,7,3.0,0.6,0.3,0.1,True
9492,8,4,6.0,0.2,0.2,0.2,False
9493,1,1,1.0,1.0,0.0,0.0,True
9494,2,2,2.0,0.8,0.2,0.0,True
9495,6,6,1.0,1.0,0.0,0.0,True
9496,4,4,2.0,0.6,0.4,0.0,True
9497,1,1,1.0,1.0,0.0,0.0,True
9498,3,2,3.0,0.6,0.3,0.1,False
9499,0,6,2.0,0.8,0.2,0.0,False
9500,2,2,3.0,0.7,0.2,0.1,True
9501,7,7,1.0,1.0,0.0,0.0,True
9502,5,5,3.0,0.5,0.4,0.1,True
9503,5,5,4.0,0.7,0.1,0.1,True
9504,5,5,3.0,0.8,0.1,0.1,True
9505,7,9,4.0,0.3,0.3,0.3,False
9506,8,8,5.0,0.6,0.1,0.1,True
9507,5,5,1.0,1.0,0.0,0.0,True
9508,3,3,3.0,0.8,0.1,0.1,True
9509,7,7,1.0,1.0,0.0,0.0,True
9510,4,4,2.0,0.8,0.2,0.0,True
9511,3,3,2.0,0.9,0.1,0.0,True
9512,0,0,1.0,1.0,0.0,0.0,True
9513,8,9,4.0,0.5,0.3,0.1,False
9514,1,1,1.0,1.0,0.0,0.0,True
9515,7,7,1.0,1.0,0.0,0.0,True
9516,5,5,2.0,0.9,0.1,0.0,True
9517,6,6,1.0,1.0,0.0,0.0,True
9518,3,3,2.0,0.6,0.4,0.0,True
9519,5,5,2.0,0.9,0.1,0.0,True
9520,4,4,2.0,0.9,0.1,0.0,True
9521,9,9,2.0,0.8,0.2,0.0,True
9522,9,4,4.0,0.5,0.3,0.1,False
9523,5,5,4.0,0.4,0.3,0.2,True
9524,0,0,1.0,1.0,0.0,0.0,True
9525,8,9,4.0,0.5,0.3,0.1,False
9526,9,9,2.0,0.8,0.2,0.0,True
9527,6,6,3.0,0.8,0.1,0.1,True
9528,9,9,2.0,0.8,0.2,0.0,True
9529,9,9,3.0,0.8,0.1,0.1,True
9530,1,1,3.0,0.8,0.1,0.1,True
9531,2,9,4.0,0.3,0.3,0.2,False
9532,2,2,3.0,0.4,0.4,0.2,True
9533,4,4,4.0,0.6,0.2,0.1,True
9534,8,8,3.0,0.8,0.1,0.1,True
9535,2,2,4.0,0.3,0.3,0.2,True
9536,6,6,1.0,1.0,0.0,0.0,True
9537,9,9,2.0,0.9,0.1,0.0,True
9538,0,0,1.0,1.0,0.0,0.0,True
9539,7,7,3.0,0.7,0.2,0.1,True
9540,8,4,4.0,0.3,0.3,0.2,False
9541,6,6,2.0,0.9,0.1,0.0,True
9542,6,6,1.0,1.0,0.0,0.0,True
9543,7,7,2.0,0.9,0.1,0.0,True
9544,0,0,1.0,1.0,0.0,0.0,True
9545,1,1,1.0,1.0,0.0,0.0,True
9546,9,9,3.0,0.8,0.1,0.1,True
9547,8,8,1.0,1.0,0.0,0.0,True
9548,0,0,1.0,1.0,0.0,0.0,True
9549,1,1,1.0,1.0,0.0,0.0,True
9550,3,3,1.0,1.0,0.0,0.0,True
9551,7,7,2.0,0.9,0.1,0.0,True
9552,8,8,3.0,0.5,0.4,0.1,True
9553,9,9,1.0,1.0,0.0,0.0,True
9554,7,7,3.0,0.8,0.1,0.1,True
9555,0,0,2.0,0.9,0.1,0.0,True
9556,7,7,4.0,0.6,0.2,0.1,True
9557,7,7,2.0,0.9,0.1,0.0,True
9558,3,3,2.0,0.9,0.1,0.0,True
9559,7,7,1.0,1.0,0.0,0.0,True
9560,9,9,2.0,0.9,0.1,0.0,True
9561,9,9,2.0,0.8,0.2,0.0,True
9562,2,2,2.0,0.9,0.1,0.0,True
9563,8,9,4.0,0.5,0.3,0.1,False
9564,6,6,2.0,0.9,0.1,0.0,True
9565,4,9,4.0,0.5,0.3,0.1,False
9566,8,8,2.0,0.9,0.1,0.0,True
9567,5,5,2.0,0.7,0.3,0.0,True
9568,1,1,2.0,0.9,0.1,0.0,True
9569,0,0,1.0,1.0,0.0,0.0,True
9570,8,8,4.0,0.6,0.2,0.1,True
9571,0,0,1.0,1.0,0.0,0.0,True
9572,2,2,5.0,0.4,0.2,0.2,True
9573,2,2,1.0,1.0,0.0,0.0,True
9574,1,1,1.0,1.0,0.0,0.0,True
9575,9,4,2.0,0.6,0.4,0.0,False
9576,2,2,1.0,1.0,0.0,0.0,True
9577,3,3,1.0,1.0,0.0,0.0,True
9578,5,5,3.0,0.8,0.1,0.1,True
9579,2,2,1.0,1.0,0.0,0.0,True
9580,7,7,1.0,1.0,0.0,0.0,True
9581,1,1,3.0,0.8,0.1,0.1,True
9582,5,5,2.0,0.9,0.1,0.0,True
9583,2,2,2.0,0.9,0.1,0.0,True
9584,8,5,5.0,0.3,0.3,0.2,False
9585,5,9,4.0,0.5,0.3,0.1,False
9586,8,8,1.0,1.0,0.0,0.0,True
9587,9,9,3.0,0.8,0.1,0.1,True
9588,0,0,2.0,0.9,0.1,0.0,True
9589,8,3,3.0,0.7,0.2,0.1,False
9590,3,3,2.0,0.9,0.1,0.0,True
9591,5,5,1.0,1.0,0.0,0.0,True
9592,3,3,1.0,1.0,0.0,0.0,True
9593,6,6,3.0,0.8,0.1,0.1,True
9594,7,7,1.0,1.0,0.0,0.0,True
9595,8,8,3.0,0.8,0.1,0.1,True
9596,3,6,2.0,0.7,0.3,0.0,False
9597,3,3,1.0,1.0,0.0,0.0,True
9598,1,1,3.0,0.8,0.1,0.1,True
9599,5,7,5.0,0.3,0.3,0.2,False
9600,5,5,2.0,0.9,0.1,0.0,True
9601,3,3,5.0,0.6,0.1,0.1,True
9602,8,8,3.0,0.5,0.3,0.2,True
9603,2,2,1.0,1.0,0.0,0.0,True
9604,4,4,2.0,0.9,0.1,0.0,True
9605,9,9,2.0,0.8,0.2,0.0,True
9606,7,7,1.0,1.0,0.0,0.0,True
9607,0,0,1.0,1.0,0.0,0.0,True
9608,5,5,5.0,0.5,0.2,0.1,True
9609,8,8,2.0,0.9,0.1,0.0,True
9610,1,1,3.0,0.8,0.1,0.1,True
9611,1,1,2.0,0.7,0.3,0.0,True
9612,5,3,4.0,0.7,0.1,0.1,False
9613,0,0,1.0,1.0,0.0,0.0,True
9614,8,9,4.0,0.4,0.4,0.1,False
9615,3,3,3.0,0.7,0.2,0.1,True
9616,8,8,2.0,0.9,0.1,0.0,True
9617,8,8,3.0,0.6,0.3,0.1,True
9618,4,4,2.0,0.9,0.1,0.0,True
9619,3,3,1.0,1.0,0.0,0.0,True
9620,4,4,2.0,0.8,0.2,0.0,True
9621,2,2,2.0,0.9,0.1,0.0,True
9622,4,4,1.0,1.0,0.0,0.0,True
9623,9,9,2.0,0.8,0.2,0.0,True
9624,4,4,5.0,0.3,0.3,0.2,True
9625,1,1,2.0,0.9,0.1,0.0,True
9626,9,9,1.0,1.0,0.0,0.0,True
9627,4,4,1.0,1.0,0.0,0.0,True
9628,5,8,4.0,0.4,0.4,0.1,False
9629,2,2,1.0,1.0,0.0,0.0,True
9630,1,1,1.0,1.0,0.0,0.0,True
9631,0,0,1.0,1.0,0.0,0.0,True
9632,6,6,1.0,1.0,0.0,0.0,True
9633,7,7,2.0,0.9,0.1,0.0,True
9634,7,7,2.0,0.9,0.1,0.0,True
9635,6,6,2.0,0.9,0.1,0.0,True
9636,2,2,1.0,1.0,0.0,0.0,True
9637,5,5,3.0,0.6,0.3,0.1,True
9638,8,8,4.0,0.6,0.2,0.1,True
9639,7,7,2.0,0.9,0.1,0.0,True
9640,5,5,5.0,0.5,0.2,0.1,True
9641,6,6,2.0,0.9,0.1,0.0,True
9642,4,4,1.0,1.0,0.0,0.0,True
9643,8,8,1.0,1.0,0.0,0.0,True
9644,4,4,1.0,1.0,0.0,0.0,True
9645,6,0,4.0,0.4,0.3,0.2,False
9646,2,2,2.0,0.8,0.2,0.0,True
9647,9,9,2.0,0.8,0.2,0.0,True
9648,0,0,1.0,1.0,0.0,0.0,True
9649,9,9,2.0,0.6,0.4,0.0,True
9650,7,7,2.0,0.9,0.1,0.0,True
9651,2,2,1.0,1.0,0.0,0.0,True
9652,9,9,4.0,0.6,0.2,0.1,True
9653,1,1,2.0,0.8,0.2,0.0,True
9654,8,8,2.0,0.9,0.1,0.0,True
9655,1,1,4.0,0.7,0.1,0.1,True
9656,8,8,2.0,0.8,0.2,0.0,True
9657,1,1,1.0,1.0,0.0,0.0,True
9658,2,2,3.0,0.7,0.2,0.1,True
9659,0,0,2.0,0.9,0.1,0.0,True
9660,5,5,2.0,0.8,0.2,0.0,True
9661,5,5,3.0,0.7,0.2,0.1,True
9662,7,2,7.0,0.3,0.2,0.1,False
9663,1,1,1.0,1.0,0.0,0.0,True
9664,7,9,3.0,0.7,0.2,0.1,False
9665,2,2,1.0,1.0,0.0,0.0,True
9666,5,0,5.0,0.4,0.3,0.1,False
9667,5,5,4.0,0.6,0.2,0.1,True
9668,2,2,5.0,0.4,0.2,0.2,True
9669,1,1,1.0,1.0,0.0,0.0,True
9670,3,3,5.0,0.5,0.2,0.1,True
9671,0,0,3.0,0.7,0.2,0.1,True
9672,6,6,4.0,0.7,0.1,0.1,True
9673,1,1,1.0,1.0,0.0,0.0,True
9674,7,7,1.0,1.0,0.0,0.0,True
9675,1,1,2.0,0.9,0.1,0.0,True
9676,3,2,6.0,0.4,0.2,0.1,False
9677,1,1,1.0,1.0,0.0,0.0,True
9678,1,1,1.0,1.0,0.0,0.0,True
9679,2,2,2.0,0.9,0.1,0.0,True
9680,9,9,3.0,0.5,0.4,0.1,True
9681,5,5,3.0,0.8,0.1,0.1,True
9682,1,1,3.0,0.8,0.1,0.1,True
9683,0,0,1.0,1.0,0.0,0.0,True
9684,4,4,1.0,1.0,0.0,0.0,True
9685,5,3,3.0,0.8,0.1,0.1,False
9686,6,6,1.0,1.0,0.0,0.0,True
9687,3,2,4.0,0.5,0.3,0.1,False
9688,0,0,1.0,1.0,0.0,0.0,True
9689,9,9,3.0,0.8,0.1,0.1,True
9690,6,6,3.0,0.8,0.1,0.1,True
9691,7,4,3.0,0.5,0.4,0.1,False
9692,4,4,1.0,1.0,0.0,0.0,True
9693,9,9,4.0,0.7,0.1,0.1,True
9694,2,2,3.0,0.7,0.2,0.1,True
9695,2,2,1.0,1.0,0.0,0.0,True
9696,2,2,3.0,0.8,0.1,0.1,True
9697,1,1,1.0,1.0,0.0,0.0,True
9698,1,1,1.0,1.0,0.0,0.0,True
9699,4,9,4.0,0.4,0.2,0.2,False
9700,0,8,3.0,0.6,0.3,0.1,False
9701,7,7,2.0,0.8,0.2,0.0,True
9702,5,5,4.0,0.7,0.1,0.1,True
9703,6,6,3.0,0.8,0.1,0.1,True
9704,6,6,1.0,1.0,0.0,0.0,True
9705,8,8,2.0,0.7,0.3,0.0,True
9706,6,6,1.0,1.0,0.0,0.0,True
9707,4,4,1.0,1.0,0.0,0.0,True
9708,2,2,3.0,0.8,0.1,0.1,True
9709,9,3,5.0,0.4,0.3,0.1,False
9710,8,8,2.0,0.7,0.3,0.0,True
9711,7,7,3.0,0.6,0.3,0.1,True
9712,4,4,3.0,0.8,0.1,0.1,True
9713,1,1,2.0,0.9,0.1,0.0,True
9714,7,7,6.0,0.5,0.1,0.1,True
9715,0,0,1.0,1.0,0.0,0.0,True
9716,4,4,1.0,1.0,0.0,0.0,True
9717,1,1,1.0,1.0,0.0,0.0,True
9718,2,2,2.0,0.8,0.2,0.0,True
9719,2,8,5.0,0.4,0.2,0.2,False
9720,9,9,5.0,0.3,0.3,0.2,True
9721,1,1,1.0,1.0,0.0,0.0,True
9722,1,1,1.0,1.0,0.0,0.0,True
9723,7,7,2.0,0.9,0.1,0.0,True
9724,6,1,5.0,0.6,0.1,0.1,False
9725,9,9,3.0,0.7,0.2,0.1,True
9726,9,9,2.0,0.8,0.2,0.0,True
9727,1,1,1.0,1.0,0.0,0.0,True
9728,6,6,3.0,0.8,0.1,0.1,True
9729,7,7,3.0,0.6,0.3,0.1,True
9730,6,6,2.0,0.9,0.1,0.0,True
9731,6,6,2.0,0.9,0.1,0.0,True
9732,0,0,1.0,1.0,0.0,0.0,True
9733,0,0,1.0,1.0,0.0,0.0,True
9734,3,3,1.0,1.0,0.0,0.0,True
9735,8,8,3.0,0.7,0.2,0.1,True
9736,8,8,4.0,0.7,0.1,0.1,True
9737,3,3,1.0,1.0,0.0,0.0,True
9738,9,4,3.0,0.6,0.3,0.1,False
9739,6,6,1.0,1.0,0.0,0.0,True
9740,2,2,3.0,0.5,0.3,0.2,True
9741,8,8,4.0,0.7,0.1,0.1,True
9742,2,2,2.0,0.7,0.3,0.0,True
9743,9,9,3.0,0.7,0.2,0.1,True
9744,9,9,3.0,0.6,0.2,0.2,True
9745,8,3,4.0,0.6,0.2,0.1,False
9746,5,5,5.0,0.4,0.2,0.2,True
9747,6,6,2.0,0.9,0.1,0.0,True
9748,7,7,2.0,0.8,0.2,0.0,True
9749,3,3,1.0,1.0,0.0,0.0,True
